660.0,44.0
661.0,43.0
662.0,43.0
663.0,44.0
664.0,45.0
665.0,44.0
666.0,45.0
667.0,44.0
668.0,46.0
669.0,44.0
670.0,45.0
671.0,45.0
672.0,46.0
673.0,45.0
674.0,49.0
675.0,55.0
676.0,47.0
677.0,45.0
678.0,45.0
679.0,46.0
680.0,46.0
681.0,45.0
682.0,46.0
683.0,46.0
684.0,46.0
685.0,46.0
686.0,46.0
687.0,47.0
688.0,46.0
689.0,46.0
690.0,45.0
691.0,47.0
692.0,47.0
693.0,46.0
694.0,46.0
695.0,48.0
696.0,47.0
697.0,46.0
698.0,47.0
699.0,47.0
700.0,47.0
701.0,47.0
702.0,48.0
703.0,47.0
704.0,46.0
705.0,47.0
706.0,49.0
707.0,48.0
708.0,47.0
709.0,47.0
710.0,48.0
711.0,47.0
712.0,48.0
713.0,49.0
714.0,47.0
715.0,48.0
716.0,48.0
717.0,55.0
718.0,50.0
719.0,47.0
720.0,49.0
721.0,49.0
722.0,48.0
723.0,48.0
724.0,49.0
725.0,49.0
726.0,48.0
727.0,48.0
728.0,50.0
729.0,49.0
730.0,48.0
731.0,50.0
732.0,49.0
733.0,48.0
734.0,49.0
735.0,50.0
736.0,50.0
737.0,51.0
738.0,51.0
739.0,50.0
740.0,50.0
741.0,50.0
742.0,51.0
743.0,50.0
744.0,50.0
745.0,50.0
746.0,50.0
747.0,50.0
748.0,50.0
749.0,51.0
750.0,50.0
751.0,50.0
752.0,51.0
753.0,50.0
754.0,51.0
755.0,49.0
756.0,53.0
757.0,52.0
758.0,50.0
759.0,52.0
760.0,51.0
761.0,50.0
762.0,53.0
763.0,51.0
764.0,50.0
765.0,51.0
766.0,52.0
767.0,51.0
768.0,53.0
769.0,54.0
770.0,52.0
771.0,51.0
772.0,51.0
773.0,53.0
774.0,51.0
775.0,53.0
776.0,53.0
777.0,52.0
778.0,54.0
779.0,53.0
780.0,52.0
781.0,52.0
782.0,53.0
783.0,52.0
784.0,52.0
785.0,52.0
786.0,53.0
787.0,52.0
788.0,52.0
789.0,54.0
790.0,52.0
791.0,53.0
792.0,54.0
793.0,52.0
794.0,53.0
795.0,53.0
796.0,54.0
797.0,54.0
798.0,53.0
799.0,54.0
800.0,54.0
801.0,53.0
802.0,54.0
803.0,53.0
804.0,54.0
805.0,54.0
806.0,56.0
807.0,57.0
808.0,60.0
809.0,63.0
810.0,65.0
811.0,67.0
812.0,66.0
813.0,65.0
814.0,65.0
815.0,82.0
816.0,71.0
817.0,68.0
818.0,69.0
819.0,65.0
820.0,62.0
821.0,65.0
822.0,62.0
823.0,62.0
824.0,62.0
825.0,64.0
826.0,62.0
827.0,62.0
828.0,64.0
829.0,61.0
830.0,61.0
831.0,62.0
832.0,60.0
833.0,61.0
834.0,64.0
835.0,61.0
836.0,61.0
837.0,61.0
838.0,63.0
839.0,61.0
840.0,64.0
841.0,61.0
842.0,61.0
843.0,62.0
844.0,60.0
845.0,60.0
846.0,62.0
847.0,62.0
848.0,61.0
849.0,63.0
850.0,63.0
851.0,61.0
852.0,67.0
853.0,63.0
854.0,63.0
855.0,65.0
856.0,62.0
857.0,63.0
858.0,65.0
859.0,63.0
860.0,62.0
861.0,66.0
862.0,62.0
863.0,64.0
864.0,69.0
865.0,63.0
866.0,63.0
867.0,64.0
868.0,64.0
869.0,61.0
870.0,65.0
871.0,62.0
872.0,61.0
873.0,65.0
874.0,64.0
875.0,64.0
876.0,67.0
877.0,63.0
878.0,64.0
879.0,67.0
880.0,64.0
881.0,62.0
882.0,65.0
883.0,63.0
884.0,63.0
885.0,65.0
886.0,62.0
887.0,63.0
888.0,65.0
889.0,65.0
890.0,64.0
891.0,68.0
892.0,67.0
893.0,65.0
894.0,64.0
895.0,64.0
896.0,64.0
897.0,65.0
898.0,63.0
899.0,66.0
900.0,70.0
901.0,68.0
902.0,66.0
903.0,68.0
904.0,64.0
905.0,66.0
906.0,65.0
907.0,65.0
908.0,66.0
909.0,66.0
910.0,64.0
911.0,67.0
912.0,65.0
913.0,65.0
914.0,66.0
915.0,65.0
916.0,64.0
917.0,66.0
918.0,65.0
919.0,66.0
920.0,66.0
921.0,65.0
922.0,68.0
923.0,66.0
924.0,65.0
925.0,69.0
926.0,65.0
927.0,66.0
928.0,68.0
929.0,66.0
930.0,64.0
931.0,67.0
932.0,66.0
933.0,66.0
934.0,69.0
935.0,66.0
936.0,67.0
937.0,67.0
938.0,68.0
939.0,67.0
940.0,67.0
941.0,67.0
942.0,69.0
943.0,66.0
944.0,67.0
945.0,70.0
946.0,65.0
947.0,68.0
948.0,71.0
949.0,65.0
950.0,68.0
951.0,66.0
952.0,67.0
953.0,68.0
954.0,79.0
955.0,76.0
956.0,80.0
957.0,81.0
958.0,86.0
959.0,92.0
960.0,86.0
961.0,85.0
962.0,86.0
963.0,86.0
964.0,88.0
965.0,91.0
966.0,90.0
967.0,86.0
968.0,89.0
969.0,88.0
970.0,89.0
971.0,85.0
972.0,82.0
973.0,79.0
974.0,77.0
975.0,78.0
976.0,76.0
977.0,77.0
978.0,74.0
979.0,73.0
980.0,76.0
981.0,72.0
982.0,75.0
983.0,71.0
984.0,72.0
985.0,74.0
986.0,72.0
987.0,73.0
988.0,75.0
989.0,73.0
990.0,74.0
991.0,72.0
992.0,73.0
993.0,76.0
994.0,72.0
995.0,74.0
996.0,73.0
997.0,72.0
998.0,73.0
999.0,72.0
1000.0,71.0
1001.0,74.0
1002.0,70.0
1003.0,75.0
1004.0,74.0
1005.0,74.0
1006.0,76.0
1007.0,72.0
1008.0,75.0
1009.0,74.0
1010.0,72.0
1011.0,74.0
1012.0,73.0
1013.0,72.0
1014.0,75.0
1015.0,72.0
1016.0,75.0
1017.0,72.0
1018.0,72.0
1019.0,74.0
1020.0,74.0
1021.0,73.0
1022.0,73.0
1023.0,72.0
1024.0,74.0
1025.0,72.0
1026.0,72.0
1027.0,73.0
1028.0,72.0
